poop_id,extraction_date,extraction_observerID,extraction_volume,weigh_date,weigh_observerID,hair,contaminants,mass_g,extra,extractID
H1749,NA,NA,1000,2015-10-19,NA,FALSE,needles removed,0.047,NA,4856
H1751,NA,NA,1000,2016-02-19,NA,TRUE,"bark, bract removed",0.047,NA,4857
H1754,NA,NA,1000,2015-10-12,NA,TRUE,NA,0.051,NA,4858
H1757,NA,NA,1000,2015-10-08,FVK,FALSE,bracts removed,0.051,NA,4859
H1761,NA,NA,1000,2015-10-26,NA,FALSE,NA,0.049,NA,4860
H1763,NA,NA,1000,2015-10-25,NA,FALSE,bracts removed,0.052,NA,4861
H1767,NA,NA,1000,2015-10-23,NA,FALSE,leaves removed,0.048,NA,4862
H1770,NA,NA,1000,2015-10-12,NA,TRUE,bracts removed,0.05,NA,4863
H1772,NA,NA,1000,2015-10-08,FVK,FALSE,bracts removed,0.049,NA,4864
H1773,NA,NA,1000,2015-10-11,FVK,FALSE,bract and needles removed,0.054,NA,4865
H1781,NA,NA,1000,2016-02-17,NA,FALSE,bracts and needles removed,0.049,NA,4866
H1782,NA,NA,1000,2015-10-22,NA,FALSE,NA,0.051,NA,4867
H1789,NA,NA,1000,2015-10-22,NA,TRUE,NA,0.049,NA,4868
H1790,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.031,NA,4869
H1800,NA,NA,1000,2015-10-23,NA,TRUE,grass and leaves removed,0.048,NA,4870
H1804,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.049,NA,4871
H1805,NA,NA,1000,2015-10-25,NA,FALSE,bracts removed,0.053,NA,4872
H1806,NA,NA,1000,2015-10-15,NA,FALSE,grass and needles removed,0.049,NA,4873
H1809,NA,NA,1000,2015-10-22,NA,FALSE,grass removed,0.052,NA,4874
H1812,NA,NA,1000,2015-10-22,NA,FALSE,bracts removed,0.05,NA,4875
H1815,NA,NA,1000,2015-10-12,NA,FALSE,bract and needles removed,0.048,NA,4876
H1817,NA,NA,1000,2015-10-11,FVK,FALSE,grass removed,0.051,NA,4877
H1818,NA,NA,1000,2015-10-08,FVK,FALSE,grass removed,0.051,NA,4878
H1820,NA,NA,1000,2015-10-23,NA,FALSE,bracts removed,0.052,NA,4879
H1821,NA,NA,1000,2015-10-11,FVK,FALSE,needles removed,0.053,NA,4880
H1824,NA,NA,1000,2015-10-15,NA,FALSE,bracts removed,0.051,NA,4881
H1826,NA,NA,1000,2015-10-11,NA,FALSE,NA,0.047,NA,4882
H1828,NA,NA,1000,2015-10-14,NA,FALSE,bract and grass removed,0.05,NA,4883
H1830,NA,NA,1000,2015-10-13,NA,FALSE,bracts removed,0.053,NA,4884
H1832,NA,NA,1000,2015-10-22,NA,FALSE,needles removed,0.049,NA,4885
H1833,NA,NA,1000,2015-10-11,NA,FALSE,bracts removed,0.053,NA,4886
H1835,NA,NA,1000,2015-10-23,NA,FALSE,bract and needles removed,0.047,NA,4887
H1836,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.05,NA,4888
H1847,NA,NA,1000,2016-02-24,NA,FALSE,leaves removed,0.051,NA,4889
H1848,NA,NA,1000,2015-10-13,NA,FALSE,bracts removed,0.05,NA,4890
H1857,NA,NA,1000,2015-10-22,NA,FALSE,needles removed,0.05,NA,4891
H1858,NA,NA,1000,2015-10-11,NA,FALSE,NA,0.053,NA,4892
H1862,NA,NA,1000,2015-10-05,FVK,FALSE,NA,0.052,NA,4893
H1931,NA,NA,1000,2015-10-08,FVK,FALSE,grass removed,0.047,NA,4894
H1874,NA,NA,1000,2015-10-08,FVK,FALSE,NA,0.047,NA,4895
H1876,NA,NA,1000,2016-03-11,NA,FALSE,NA,0.053,NA,4896
H1877,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.051,NA,4897
H1878,NA,NA,1000,2015-10-11,NA,FALSE,needles removed,0.054,NA,4898
H1881,NA,NA,1000,2015-10-22,NA,FALSE,needles removed,0.053,NA,4899
H1885,NA,NA,1000,2016-02-24,NA,TRUE,NA,0.05,NA,4900
H1887,NA,NA,1000,2015-10-23,NA,FALSE,needles removed,0.053,NA,4901
H1890,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.051,NA,4902
H1893,NA,NA,1000,2015-10-11,NA,FALSE,NA,0.049,NA,4903
H1894,NA,NA,1000,2015-07-03,FVK,FALSE,NA,0.051,NA,4904
H1895,NA,NA,1000,2015-10-04,NA,NA,NA,0.046,NA,4905
H1900,NA,NA,1000,2015-10-05,NA,NA,NA,0.018,NA,4906
H1906,NA,NA,1000,2015-10-12,NA,FALSE,bracts removed,0.049,NA,4907
H1909,NA,NA,1000,2015-10-11,FVK,FALSE,NA,0.048,NA,4908
H1910,NA,NA,1000,2015-10-11,FVK,FALSE,bracts removed,0.048,NA,4909
H1911,NA,NA,1000,2015-10-12,NA,FALSE,bracts removed,0.049,NA,4910
H1912,NA,NA,1000,2015-10-22,NA,FALSE,bracts removed,0.054,NA,4911
H1916,NA,NA,1000,2015-07-02,FVK,FALSE,TWIG REMOVED,0.051,NA,4912
H1923,NA,NA,1000,2015-10-05,NA,FALSE,NA,0.054,NA,4913
H1926,NA,NA,1000,2015-07-02,FVK,FALSE,BRACT REMOVED,0.049,NA,4914
H1929,NA,NA,1000,2015-10-13,NA,FALSE,bracts removed,0.049,NA,4915
H1932,NA,NA,1000,2016-03-11,NA,FALSE,"bract, leaf, and needle removed",0.05,NA,4916
H1933,NA,NA,1000,2015-10-21,NA,FALSE,bract and needles removed,0.052,NA,4917
H1938,NA,NA,1000,2015-10-22,NA,TRUE,needles removed,0.05,NA,4918
H1941,NA,NA,1000,2016-02-17,NA,FALSE,"bract, leaf, and needle removed",0.049,NA,4919
H1947,NA,NA,1000,2015-10-11,FVK,FALSE,bracts removed,0.053,NA,4920
H1956,NA,NA,1000,2015-10-11,NA,FALSE,needles removed,0.048,NA,4921
H1960,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.05,NA,4922
H1965,NA,NA,1000,2015-10-22,NA,FALSE,NA,0.036,NA,4923
H1967,NA,NA,1000,2016-02-23,NA,FALSE,NA,0.046,NA,4924
H1974,NA,NA,1000,2015-10-11,FVK,FALSE,NA,0.048,NA,4925
H1975,NA,NA,1000,2015-10-12,NA,FALSE,NA,0.052,NA,4926
H1979,NA,NA,1000,2015-10-05,NA,FALSE,NA,0.049,NA,4927
H2517,NA,NA,1000,2015-10-12,NA,FALSE,NA,0.051,NA,4928
H1983,NA,NA,1000,2015-10-08,FVK,FALSE,grass removed,0.047,NA,4929
H1986,NA,NA,1000,2015-10-13,NA,FALSE,bract and needles removed,0.049,NA,4930
H1988,NA,NA,1000,2015-10-26,NA,TRUE,bracts removed,0.052,NA,4931
H1991,NA,NA,1000,2015-10-15,NA,TRUE,bracts removed,0.05,NA,4932
H1992,NA,NA,1000,2015-10-11,FVK,FALSE,NA,0.049,NA,4933
H1994,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.052,NA,4934
H1998,NA,NA,1000,2015-07-03,FVK,NA,BRACT REMOVED,0.051,NA,4935
H1999,NA,NA,1000,2016-02-15,FVK,TRUE,NA,0.05,NA,4936
H2002,NA,NA,1000,2015-10-04,FVK,NA,NA,0.044,NA,4937
H2014,NA,NA,1000,2015-07-02,FVK,FALSE,BRACT REMOVED,0.33,NA,4938
H2018,NA,NA,1000,2015-10-26,NA,FALSE,NA,0.05,NA,4939
H2020,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.054,NA,4940
H2036,NA,NA,1000,2015-10-25,NA,FALSE,NA,0.047,NA,4941
H2039,NA,NA,1000,2015-10-05,FVK,NA,NA,0.049,NA,4942
H2068,NA,NA,1000,2015-10-13,NA,FALSE,bracts removed,0.05,NA,4943
H2071,NA,NA,1000,2016-02-24,NA,FALSE,bract and grass removed,0.048,NA,4944
H2074,NA,NA,1000,2016-02-12,NA,FALSE,NA,0.048,NA,4945
H2079,NA,NA,1000,2015-10-23,NA,TRUE,leaves and needles removed,0.054,NA,4946
H2094,NA,NA,1000,2016-02-19,NA,FALSE,bracts removed,0.052,NA,4947
H2098,NA,NA,1000,2015-10-26,NA,FALSE,bracts removed,0.046,NA,4948
H2101,NA,NA,1000,2015-10-14,NA,TRUE,bracts removed,0.049,NA,4949
H2102,NA,NA,1000,2015-10-15,NA,TRUE,needles removed,0.05,NA,4950
H2107,NA,NA,1000,2015-10-25,NA,FALSE,NA,0.051,NA,4951
H2109,NA,NA,1000,2015-10-23,NA,TRUE,bract and leaves removed,0.052,NA,4952
H2112,NA,NA,1000,2016-02-17,NA,FALSE,NA,0.036,NA,4953
H2122,NA,NA,1000,2015-10-13,NA,TRUE,NA,0.049,NA,4954
H2125,NA,NA,1000,2015-10-25,NA,FALSE,grass removed,0.051,NA,4955
H2133,NA,NA,1000,2015-10-15,NA,FALSE,bracts removed,0.047,NA,4956
H2134,NA,NA,1000,2015-10-25,NA,FALSE,NA,0.054,NA,4957
H2138,NA,NA,1000,2016-02-19,NA,FALSE,NA,0.049,NA,4958
H2139,NA,NA,1000,2015-10-25,NA,FALSE,NA,0.05,NA,4959
H2143,NA,NA,1000,2015-10-25,NA,FALSE,bract and needles removed,0.052,NA,4960
H2145,NA,NA,1000,2015-10-26,NA,FALSE,NA,0.054,NA,4961
H2150,NA,NA,1000,2015-10-25,NA,FALSE,bracts removed,0.051,NA,4962
H2155,NA,NA,1000,2016-02-24,NA,TRUE,bracts removed,0.05,NA,4963
H2170,NA,NA,1000,2015-09-01,FVK,FALSE,needles removed,0.05,NA,4964
H2173,NA,NA,1000,2015-10-13,NA,FALSE,NA,0.05,NA,4965
H2175,NA,NA,1000,2015-10-26,NA,TRUE,bracts removed,0.05,NA,4966
H2178,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.052,NA,4967
H2198,NA,NA,1000,2015-10-25,NA,TRUE,needles removed,0.05,NA,4968
H2199,NA,NA,1000,2016-02-17,NA,FALSE,NA,0.04,NA,4969
H2200,NA,NA,1000,2016-02-17,NA,TRUE,NA,0.05,NA,4970
H2210,NA,NA,1000,2015-10-23,NA,FALSE,bracts removed,0.048,NA,4971
H2216,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.053,NA,4972
H2222,NA,NA,1000,2015-10-05,FVK,NA,NA,0.047,NA,4973
H2234,NA,NA,1000,2015-10-25,NA,FALSE,NA,0.047,NA,4974
H2237,NA,NA,1000,2015-10-23,NA,FALSE,needles removed,0.047,NA,4975
H2240,NA,NA,1000,2015-10-23,NA,FALSE,bract and needles removed,0.053,NA,4976
H2241,NA,NA,1000,2015-07-02,FVK,TRUE,HAIR REMOVED,0.047,NA,4977
H2245,NA,NA,1000,2015-07-03,FVK,NA,BRACT REMOVED,0.051,NA,4978
H2249,NA,NA,1000,2015-10-23,NA,FALSE,grass removed,0.051,NA,4979
H2300,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.051,NA,4980
H2302,NA,NA,1000,2015-10-14,NA,FALSE,needles removed,0.046,NA,4981
H2304,NA,NA,1000,2015-10-23,NA,FALSE,bracts removed,0.052,NA,4982
H2305,NA,NA,1000,2015-10-25,NA,FALSE,NA,0.046,NA,4983
H2309,NA,NA,1000,2016-02-19,NA,FALSE,NA,0.014,NA,4984
H2316,NA,NA,1000,2015-10-26,NA,TRUE,bracts removed,0.05,NA,4985
H2322,NA,NA,1000,2015-10-25,NA,FALSE,NA,0.05,NA,4986
H2325,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.054,NA,4987
H2329,NA,NA,1000,2015-10-23,NA,FALSE,bracts removed,0.048,NA,4988
H2334,NA,NA,1000,2015-10-23,NA,TRUE,bracts removed,0.052,NA,4989
H2335,NA,NA,1000,2015-10-25,NA,FALSE,NA,0.053,NA,4990
H2340,NA,NA,1000,2015-10-26,NA,FALSE,bracts removed,0.049,NA,4991
H2344,NA,NA,1000,2015-10-26,NA,FALSE,"bract, grass, and needle removed",0.052,NA,4992
H2345,NA,NA,1000,2015-10-13,NA,FALSE,bract and needles removed,0.049,NA,4993
H2351,NA,NA,1000,2015-10-15,NA,TRUE,bracts removed,0.047,NA,4994
H2352,NA,NA,1000,2015-10-25,NA,FALSE,NA,0.047,NA,4995
H2356,NA,NA,1000,2015-10-05,NA,NA,bracts removed,0.049,NA,4996
H2358,NA,NA,1000,2016-02-23,Freya van Kesteren,FALSE,grass removed,0.052,NA,4997
H2359,NA,NA,1000,2015-10-23,NA,FALSE,bracts removed,0.048,NA,4998
H2365,NA,NA,1000,2015-10-12,NA,TRUE,bracts removed,0.051,NA,4999
H2367,NA,NA,1000,2015-10-15,NA,FALSE,grass and needles removed,0.051,NA,5000
H2369,NA,NA,1000,2015-10-13,NA,FALSE,bracts removed,0.047,NA,5001
H2370,NA,NA,1000,2015-10-23,NA,FALSE,grass removed,0.046,NA,5002
H2375,NA,NA,1000,2015-10-26,NA,TRUE,NA,0.05,NA,5003
H2377,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.052,NA,5004
H2380,NA,NA,1000,2015-10-12,NA,FALSE,NA,0.051,NA,5005
H2382,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.047,NA,5006
H2391,NA,NA,1000,2015-10-26,NA,FALSE,bracts removed,0.049,NA,5007
H2406,NA,NA,1000,2015-10-23,NA,FALSE,leaves removed,0.049,NA,5008
H2407,NA,NA,1000,2015-10-23,NA,FALSE,leaves removed,0.05,NA,5009
H2409,NA,NA,1000,2015-10-12,NA,FALSE,bracts removed,0.051,NA,5010
H2414,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.054,NA,5011
H2416,NA,NA,1000,2015-10-25,NA,FALSE,bracts removed,0.054,NA,5012
H2417,NA,NA,1000,2015-10-23,NA,FALSE,needles removed,0.051,NA,5013
H2418,NA,NA,1000,2015-10-12,NA,TRUE,bracts removed,0.049,NA,5014
H2419,NA,NA,1000,2015-10-23,NA,FALSE,needles removed,0.05,NA,5015
H2420,NA,NA,1000,2015-10-25,NA,FALSE,bracts removed,0.05,NA,5016
H2421,NA,NA,1000,2015-10-13,NA,FALSE,bracts removed,0.053,NA,5017
H2422,NA,NA,1000,2015-10-23,NA,FALSE,needles removed,0.05,NA,5018
H2423,NA,NA,1000,2015-10-11,FVK,FALSE,NA,0.05,NA,5019
H2427,NA,NA,1000,2015-10-26,NA,FALSE,bracts removed,0.051,NA,5020
H2428,NA,NA,1000,2015-10-08,FVK,FALSE,NA,0.048,NA,5021
H2429,NA,NA,1000,2015-10-25,NA,FALSE,NA,0.052,NA,5022
H2442,NA,NA,1000,2015-10-26,NA,FALSE,NA,0.054,NA,5023
H2444,NA,NA,1000,2015-10-12,NA,TRUE,NA,0.053,NA,5024
H2446,NA,NA,1000,2015-10-08,FVK,FALSE,grass and needles removed,0.048,NA,5025
H2447,NA,NA,1000,2015-10-13,NA,FALSE,NA,0.053,NA,5026
H2502,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.046,NA,5027
H2512,NA,NA,1000,2015-10-13,NA,FALSE,bracts removed,0.05,NA,5028
H2513,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.05,NA,5029
H2516,NA,NA,1000,2015-10-14,NA,FALSE,bracts removed,0.05,NA,5030
H2519,NA,NA,1000,2015-10-12,NA,TRUE,bracts removed,0.051,NA,5031
H2522,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.05,NA,5032
H2524,NA,NA,1000,2015-10-13,NA,FALSE,needles removed,0.049,NA,5033
H2527,NA,NA,1000,2015-10-23,NA,FALSE,needles removed,0.053,NA,5034
H2536,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.047,NA,5035
H2539,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.05,NA,5036
H2540,NA,NA,1000,2015-10-23,NA,FALSE,leaves removed,0.048,NA,5037
H2547,NA,NA,1000,2015-10-14,NA,TRUE,"bract, grass, and needle removed",0.05,NA,5038
H1907,NA,NA,1000,2015-10-15,NA,FALSE,NA,0.048,NA,5039
H2552,NA,NA,1000,2015-10-13,NA,FALSE,needles removed,0.05,NA,5040
H2555,NA,NA,1000,2015-10-26,NA,TRUE,bracts removed,0.05,NA,5041
H2556,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.052,NA,5042
H2565,NA,NA,1000,2015-10-26,NA,TRUE,bract and needles removed,0.05,NA,5043
H2566,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.051,NA,5044
H2567,NA,NA,1000,2015-10-25,NA,FALSE,NA,0.052,NA,5045
H2570,NA,NA,1000,2015-10-22,NA,FALSE,NA,0.051,NA,5046
H2571,NA,NA,1000,2015-10-13,NA,FALSE,bract and needles removed,0.049,NA,5047
H2572,NA,NA,1000,2016-02-12,NA,FALSE,NA,0.05,NA,5048
H2575,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.05,NA,5049
H2577,NA,NA,1000,2015-10-23,NA,TRUE,needles removed,0.052,NA,5050
H2580,NA,NA,1000,2015-10-23,NA,FALSE,bracts removed,0.048,NA,5051
H2581,NA,NA,1000,2015-10-12,NA,TRUE,"bract, grass, and thorn removed",0.051,NA,5052
H2583,NA,NA,1000,2015-10-25,NA,FALSE,NA,0.049,NA,5053
H2584,NA,NA,1000,2015-10-25,NA,FALSE,bracts removed,0.053,NA,5054
H2588,NA,NA,1000,2015-10-16,NA,FALSE,NA,0.047,NA,5055
H2590,NA,NA,1000,2015-10-12,NA,FALSE,bracts removed,0.05,NA,5056
H2593,NA,NA,1000,2015-10-12,NA,TRUE,NA,0.051,NA,5057
H2595,NA,NA,1000,2015-10-25,NA,FALSE,bracts removed,0.052,NA,5058
H2596,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.027,NA,5059
H2598,NA,NA,1000,2015-10-23,NA,FALSE,bracts removed,0.047,NA,5060
H2653,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.048,NA,5061
H2930,NA,NA,1000,2015-10-14,NA,FALSE,bracts removed,0.052,NA,5062
I0501,NA,NA,1000,2016-02-12,Freya van Kesteren,FALSE,bracts removed,0.045,NA,5063
I0505,NA,NA,1000,2016-03-11,NA,FALSE,bract and grass removed,0.05,NA,5064
I0511,NA,NA,1000,2015-09-02,FVK,FALSE,NA,0.049,NA,5065
I0514,NA,NA,1000,2016-03-11,NA,FALSE,NA,0.05,NA,5066
I0515,NA,NA,1000,2015-07-03,FVK,FALSE,NA,0.05,NA,5067
I0524,NA,NA,1000,2015-09-01,FVK,FALSE,bracts removed,0.05,NA,5068
I0529,NA,NA,1000,2015-07-03,FVK,FALSE,NA,0.051,NA,5069
I0531,NA,NA,1000,2016-02-19,NA,FALSE,"bark, bract removed",0.051,NA,5070
I0533,NA,NA,1000,2015-07-02,FVK,FALSE,SPRUCE NEEDLE REMOVED,0.049,NA,5071
I0538,NA,NA,1000,2015-10-04,FVK,NA,NA,0.053,NA,5072
I0543,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.052,NA,5073
I0544,NA,NA,1000,2015-10-04,FVK,NA,needles removed,0.045,NA,5074
I0549,NA,NA,1000,2016-03-15,NA,FALSE,bract and needles removed,0.049,NA,5075
I0551,NA,NA,1000,2015-07-03,FVK,FALSE,NA,0.051,NA,5076
I0553,NA,NA,1000,2016-03-11,NA,FALSE,NA,0.049,NA,5077
I0556,NA,NA,1000,2016-02-25,NA,FALSE,leaves removed,0.053,NA,5078
I0560,NA,NA,1000,2015-10-05,FVK,TRUE,NA,0.05,NA,5079
I0572,NA,NA,1000,2016-02-24,NA,TRUE,"bract, leaf, and needle removed",0.052,NA,5080
I0575,NA,NA,1000,2015-10-05,FVK,FALSE,bracts removed,0.043,NA,5081
I0582,NA,NA,1000,2015-10-04,FVK,NA,bracts removed,0.049,NA,5082
I0584,NA,NA,1000,2016-02-16,NA,FALSE,NA,0.035,NA,5083
I0586,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.049,NA,5084
I0594,NA,NA,1000,2015-07-02,FVK,FALSE,BRACT REMOVED,0.05,NA,5085
I0596,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.05,NA,5086
I0597,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.05,NA,5087
I0598,NA,NA,1000,2015-09-02,FVK,FALSE,NA,0.05,NA,5088
I0599,NA,NA,1000,2015-07-02,FVK,FALSE,BRACT REMOVED,0.05,NA,5089
I0604,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.052,NA,5090
I0608,NA,NA,1000,2015-10-05,FVK,NA,bract and needles removed,0.051,NA,5091
I0609,NA,NA,1000,2016-03-11,NA,FALSE,NA,0.052,NA,5092
I0610,NA,NA,1000,2016-02-24,NA,FALSE,bract and grass removed,0.049,NA,5093
I0612,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.053,NA,5094
I0615,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.049,NA,5095
I0624,NA,NA,1000,2015-10-05,FVK,FALSE,bracts and needles removed,0.049,NA,5096
I0628,NA,NA,1000,2015-07-03,FVK,FALSE,NA,0.049,NA,5097
I0649,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.048,NA,5098
I0650,NA,NA,1000,2016-02-19,NA,TRUE,NA,0.052,NA,5099
I0663,NA,NA,1000,2015-09-02,FVK,FALSE,NA,0.053,NA,5100
I0664,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.052,NA,5101
I0668,NA,NA,1000,2016-02-12,NA,FALSE,"bark, bract removed",0.052,NA,5102
I0670,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.052,NA,5103
I0684,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.044,NA,5104
I0685,NA,NA,1000,2016-02-15,NA,TRUE,bracts removed,0.05,NA,5105
I0701,NA,NA,1000,2015-10-05,NA,NA,needles removed,0.049,NA,5106
I0703,NA,NA,1000,2015-10-05,FVK,NA,NA,0.055,NA,5107
I0704,NA,NA,1000,2015-07-03,FVK,FALSE,NA,0.051,NA,5108
I0708,NA,NA,1000,2015-07-03,FVK,NA,GRASS REMOVED,0.053,NA,5109
I0715,NA,NA,1000,2015-09-01,FVK,TRUE,bracts removed,0.052,NA,5110
I0719,NA,NA,1000,2015-07-02,FVK,FALSE,GRASS REMOVED,0.05,NA,5111
I0727,NA,NA,1000,2015-07-02,FVK,FALSE,BRACT REMOVED,0.049,NA,5112
I0734,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.051,NA,5113
I0741,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.052,NA,5114
I0746,NA,NA,1000,2016-03-11,NA,FALSE,leaves removed,0.048,NA,5115
I0752,NA,NA,1000,2016-02-12,NA,FALSE,bracts removed,0.052,NA,5116
I0771,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.05,NA,5117
I0772,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.052,NA,5118
I0773,NA,NA,1000,2016-02-23,NA,TRUE,needles removed,0.05,NA,5119
I0774,NA,NA,1000,2016-02-23,NA,TRUE,needles removed,0.051,NA,5120
I0780,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.053,NA,5121
I0782,NA,NA,1000,2015-07-02,FVK,FALSE,SPRUCE NEEDLE REMOVED,0.052,NA,5122
I0784,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.053,NA,5123
I0786,NA,NA,1000,2015-07-03,FVK,NA,NA,0.054,NA,5124
I0790,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.052,NA,5125
I0792,NA,NA,1000,2015-10-05,FVK,FALSE,bracts and needles removed,0.049,NA,5126
I0804,NA,NA,1000,2016-02-19,NA,FALSE,NA,0.052,NA,5127
I0806,NA,NA,1000,2015-10-05,FVK,FALSE,NA,0.053,NA,5128
I0825,NA,NA,1000,2015-10-05,FVK,NA,NA,0.036,NA,5129
I0833,NA,NA,1000,2015-07-02,FVK,FALSE,BRACT REMOVED,0.048,NA,5130
I0840,NA,NA,1000,2015-07-02,FVK,FALSE,BRACT REMOVED,0.01,NA,5131
I0857,NA,NA,1000,2016-02-15,NA,FALSE,NA,0.05,NA,5132
I0862,NA,NA,1000,2015-07-03,FVK,FALSE,NA,0.054,NA,5133
I0880,NA,NA,1000,2015-07-03,FVK,FALSE,NA,0.035,NA,5134
I0881,NA,NA,1000,2016-02-24,NA,TRUE,"bract, grass, and needle removed",0.049,NA,5135
I0886,NA,NA,1000,2016-03-11,NA,FALSE,NA,0.036,NA,5136
I0890,NA,NA,1000,2016-03-30,NA,FALSE,NA,0.051,NA,5137
I0899,NA,NA,1000,2016-02-12,NA,FALSE,NA,0.01,NA,5138
I0918,NA,NA,1000,2015-10-05,FVK,FALSE,NA,0.053,NA,5139
I0919,NA,NA,1000,2016-02-24,NA,FALSE,NA,0.048,NA,5140
I0921,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.048,NA,5141
I0926,NA,NA,1000,2015-07-02,FVK,FALSE,BRACT REMOVED,0.05,NA,5142
I0935,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.051,NA,5143
I0938,NA,NA,1000,2015-10-05,FVK,NA,NA,0.053,NA,5144
I0939,NA,NA,1000,2016-02-23,NA,FALSE,NA,0.051,NA,5145
I0945,NA,NA,1000,2016-02-15,NA,FALSE,NA,0.051,NA,5146
I0956,NA,NA,1000,2015-07-02,FVK,FALSE,SPRUCE NEEDLE REMOVED,0.049,NA,5147
I0959,NA,NA,1000,2016-02-12,NA,FALSE,NA,0.018,NA,5148
I0966,NA,NA,1000,2016-02-12,NA,FALSE,NA,0.052,NA,5149
I0978,NA,NA,1000,2015-10-05,FVK,NA,needles removed,0.048,NA,5150
I0991,NA,NA,1000,2015-07-03,FVK,FALSE,NA,0.05,NA,5151
I0992,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.047,NA,5152
I0997,NA,NA,1000,2015-07-02,FVK,FALSE,SPRUCE NEEDLE REMOVED,0.042,NA,5153
I1012,NA,NA,1000,2015-07-03,FVK,FALSE,NA,0.054,NA,5154
I1016,NA,NA,1000,2016-02-24,NA,FALSE,NA,0.024,NA,5155
I1022,NA,NA,1000,2015-07-02,FVK,FALSE,BRACT REMOVED,0.052,NA,5156
I1032,NA,NA,1000,2016-02-12,NA,FALSE,NA,0.03,NA,5157
I1044,NA,NA,1000,2016-02-17,NA,FALSE,NA,0.049,NA,5158
I1060,NA,NA,1000,2015-09-01,FVK,TRUE,needles removed,0.05,NA,5159
I1064,NA,NA,1000,2016-02-12,NA,FALSE,NA,0.049,NA,5160
I1065,NA,NA,1000,2015-07-03,FVK,NA,NA,0.048,NA,5161
I1073,NA,NA,1000,2015-07-03,FVK,FALSE,NA,0.049,NA,5162
I1075,NA,NA,1000,2016-02-17,NA,FALSE,bracts removed,0.049,NA,5163
I1108,NA,NA,1000,2016-03-11,NA,FALSE,NA,0.053,NA,5164
I1112,NA,NA,1000,2016-03-11,NA,FALSE,NA,0.051,NA,5165
I1124,NA,NA,1000,2015-07-03,FVK,FALSE,NA,0.048,NA,5166
I1148,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.051,NA,5167
I1156,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.049,NA,5168
I1169,NA,NA,1000,2016-02-23,NA,FALSE,NA,0.029,NA,5169
I1173,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.031,NA,5170
I1175,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.052,NA,5171
I1184,NA,NA,1000,2015-10-05,FVK,NA,NA,0.05,NA,5172
I1186,NA,NA,1000,2015-07-02,FVK,FALSE,BRACT REMOVED,0.053,NA,5173
I1190,NA,NA,1000,2015-10-05,FVK,FALSE,needles removed,0.048,NA,5174
I1193,NA,NA,1000,2015-07-02,FVK,FALSE,NA,0.054,NA,5175
I1203,NA,NA,1000,2016-02-19,NA,FALSE,NA,0.04,NA,5176
